epoch,loss,mse,mse_high_npv,mse_low_npv,npv_mse_corr,val_loss
2,4.71640157699585,4.725965,6.180993,1.8157146,0.842993990243796,4.725963592529297
3,4.707406997680664,4.726755,6.1828885,1.8142939,0.8365388184134166,4.726754665374756
4,4.699521064758301,4.7310414,6.187777,1.8173772,0.8385686764372158,4.73104190826416
5,4.694160461425781,4.7027206,6.1509457,1.806078,0.843888866011804,4.702719688415527
6,4.696601390838623,4.709965,6.159728,1.8102475,0.836052555565956,4.709963798522949
7,4.686495304107666,4.7105675,6.1622367,1.8070346,0.8418232990945996,4.710567951202393
8,4.678555488586426,4.7051764,6.154552,1.8062319,0.8440357417944465,4.705177307128906
9,4.666139602661133,4.665065,6.103469,1.7880646,0.8382089671565456,4.665065288543701
0,4.639152526855469,4.6573005,6.0930467,1.7856165,0.8347170538243909,4.6573004722595215
1,4.631422996520996,4.6543117,6.089893,1.7829579,0.8305580191996973,4.654311180114746
2,4.621834754943848,4.6394467,6.071533,1.7750846,0.8376469781595631,4.63944673538208
3,4.617366790771484,4.640284,6.0713077,1.778046,0.8302165209273751,4.640284538269043
4,4.6123046875,4.626896,6.053537,1.7734237,0.8368043723087425,4.626896381378174
5,4.60835599899292,4.6358976,6.0661755,1.7751492,0.8323807219142717,4.635897159576416
6,4.6053032875061035,4.622717,6.049911,1.7681369,0.8351608160234669,4.622715950012207
7,4.601330280303955,4.6340275,6.0639534,1.7739831,0.8342237652653484,4.634027004241943
8,4.597556114196777,4.616139,6.0410085,1.7662096,0.8337722282364701,4.616138935089111
9,4.59171724319458,4.6117086,6.0346828,1.7655705,0.8307632949534218,4.6117095947265625
0,4.589096546173096,4.6123743,6.037021,1.7628893,0.83646353798683,4.612374305725098
1,4.588440895080566,4.6122518,6.0363865,1.7637914,0.8336512603710109,4.612252235412598
2,4.581456184387207,4.600869,6.0209413,1.7605368,0.833989126593721,4.600869178771973
3,4.578890800476074,4.589194,6.0054483,1.7564955,0.8366874982266929,4.589193344116211
4,4.574742794036865,4.5940137,6.0122094,1.7574329,0.835061788678065,4.594013690948486
5,4.574039936065674,4.5874944,6.0039353,1.7544227,0.8323272318135155,4.587494850158691
6,4.569739818572998,4.5941505,6.0125804,1.7571012,0.843135427848351,4.594151020050049
7,4.567508697509766,4.5852714,6.0015864,1.7524508,0.84435768957299,4.585271835327148
8,4.564175605773926,4.584883,6.0005565,1.7533473,0.8400080561532989,4.584882736206055
9,4.5615644454956055,4.578831,5.9931054,1.7500925,0.8423264663230997,4.578831195831299
0,4.564302921295166,4.5980554,6.0170064,1.7599648,0.8409370216430829,4.598055362701416
1,4.556532859802246,4.5841618,6.000136,1.7520248,0.8404341858374027,4.584164142608643
2,4.554914474487305,4.5717783,5.9835443,1.748058,0.8384787336188378,4.571779251098633
3,4.550430774688721,4.5771227,5.990833,1.7495159,0.8376759928241739,4.577121257781982
4,4.548450469970703,4.5835643,6.000105,1.750294,0.8373954119086713,4.5835652351379395
5,4.546726703643799,4.567434,5.978257,1.7455987,0.8451956555636392,4.567434310913086
6,4.544250011444092,4.5649276,5.97542,1.743755,0.8396757381226191,4.56492805480957
7,4.531172752380371,4.560908,5.9677806,1.746973,0.830970945174106,4.560909748077393
8,4.514957904815674,4.522534,5.9197016,1.7280118,0.8394469371736075,4.522534370422363
9,4.504698276519775,4.525082,5.923232,1.7285944,0.839137196768717,4.525082588195801
0,4.498970031738281,4.5372567,5.93923,1.7331234,0.8373711587304479,4.537256717681885
1,4.492136001586914,4.5111933,5.904999,1.723395,0.8421205939802452,4.511194229125977
2,4.490629196166992,4.514588,5.9093184,1.7249411,0.8417123736056593,4.514587879180908
3,4.485569000244141,4.497072,5.8867364,1.7175598,0.8399280116166091,4.497072219848633
4,4.483276844024658,4.5010414,5.8926067,1.7177249,0.842447578556834,4.501039028167725
5,4.4808759689331055,4.497401,5.88791,1.7161982,0.8391138464141454,4.497399806976318
6,4.477123737335205,4.5050054,5.898343,1.7181435,0.840467535329534,4.505005836486816
7,4.473013877868652,4.492473,5.881319,1.7145965,0.8411311331263457,4.49247407913208
8,4.470607757568359,4.4986234,5.8893757,1.7169334,0.8442698192120698,4.498623847961426
9,4.467417240142822,4.4908485,5.880036,1.7122896,0.8438554729605863,4.490849018096924
0,4.465658664703369,4.4883327,5.8776293,1.7095544,0.8441997528812595,4.488330841064453
1,4.461617946624756,4.4923043,5.8804164,1.7158953,0.8471793042189539,4.492302417755127
2,4.457945346832275,4.476197,5.8609014,1.7066022,0.8427833742842188,4.476195335388184
3,4.454270839691162,4.480215,5.865335,1.7097895,0.8366583811382341,4.480214595794678
4,4.451618671417236,4.473185,5.8572454,1.7048786,0.8386958353038295,4.473185062408447
5,4.447483539581299,4.4774246,5.86324,1.7056084,0.8404666973241112,4.4774250984191895
6,4.447645664215088,4.4783716,5.8639994,1.7069306,0.8429435448545449,4.478371620178223
7,4.441714763641357,4.467398,5.850101,1.7018075,0.8418718254818152,4.467397689819336
8,4.437337875366211,4.4636555,5.8445725,1.7016375,0.8392150806983256,4.463655471801758
9,4.4341325759887695,4.447884,5.8246164,1.6942353,0.8402772265253317,4.447882652282715
0,4.432419300079346,4.4480176,5.8240447,1.6957804,0.8441372063928346,4.448017120361328
1,4.430464744567871,4.454519,5.8339357,1.6955013,0.8421838832842955,4.4545183181762695
2,4.424319744110107,4.4599037,5.8401303,1.6992677,0.8409198802696219,4.45990514755249
3,4.4212141036987305,4.432741,5.8044987,1.6890428,0.8355304862370546,4.432740688323975
4,4.417769908905029,4.446187,5.823035,1.6923106,0.8435645415987619,4.446187973022461
5,4.414358615875244,4.4259243,5.796997,1.6835963,0.8398755338570943,4.4259257316589355
6,4.411047458648682,4.426894,5.797997,1.6845078,0.8373252942133652,4.426893711090088
7,4.405775547027588,4.430646,5.803113,1.6855286,0.8400365514816784,4.4306440353393555
8,4.402479648590088,4.423992,5.79466,1.6824738,0.83979159170938,4.4239912033081055
9,4.3988776206970215,4.4154816,5.7836843,1.6788936,0.8392331487076605,4.415482044219971
0,4.392147064208984,4.410885,5.778287,1.6758986,0.8363590357124028,4.410883903503418
1,4.390316486358643,4.4116974,5.7793827,1.6761457,0.8369274979824868,4.411699295043945
2,4.38991117477417,4.454162,5.8333898,1.695524,0.8333527094660523,4.454163074493408
3,4.381007194519043,4.4032197,5.7691073,1.6712615,0.8399116610071874,4.403219699859619
4,4.378846168518066,4.3954864,5.7593412,1.6675954,0.84231638837728,4.395486354827881
5,4.371962547302246,4.392941,5.7557864,1.6670692,0.8374851349724324,4.392939567565918
6,4.367217063903809,4.390716,5.75224,1.6674868,0.8247086694919337,4.390716552734375
7,4.364964485168457,4.383322,5.7440248,1.6617337,0.8376347808042155,4.383322238922119
8,4.357453346252441,4.4150386,5.784549,1.6758348,0.8115261312223084,4.415039539337158
9,4.354106426239014,4.3624806,5.7164984,1.6542641,0.8333849741541572,4.362480640411377
0,4.3481550216674805,4.3533053,5.7043185,1.6510986,0.8344893642709598,4.353305339813232
1,4.341020107269287,4.3534765,5.7045536,1.651142,0.8244030955362027,4.353476524353027
2,4.319052696228027,4.333177,5.6795387,1.6402735,0.79825379865989,4.333176612854004
3,4.303845405578613,4.3641376,5.7211776,1.6498766,0.812143662714441,4.3641357421875
4,4.29191780090332,4.3287926,5.6757927,1.6346127,0.8004854822185141,4.328791618347168
5,4.289708614349365,4.3047175,5.6429353,1.6281022,0.8197427865612336,4.304718971252441
6,4.279135704040527,4.295562,5.6324186,1.621669,0.8142253869018456,4.295560359954834
7,4.272851943969727,4.3120575,5.6554914,1.6250118,0.813878428814831,4.312058448791504
8,4.263523578643799,4.276535,5.6086016,1.6122248,0.8076718080076674,4.276534557342529
9,4.255230903625488,4.2775283,5.608042,1.6163253,0.8100908743759563,4.277527809143066
0,4.251043796539307,4.2869997,5.62036,1.620102,0.8020016131506582,4.286999702453613
1,4.243507385253906,4.2660527,5.5940723,1.6098355,0.8147270676242414,4.266052722930908
2,4.238429546356201,4.25746,5.5832534,1.605697,0.8057469463141211,4.257462501525879
3,4.23180627822876,4.264418,5.5917335,1.6096109,0.8053434690350233,4.264416694641113
4,4.225269794464111,4.2360163,5.556159,1.5955552,0.8089533541792664,4.236016273498535
5,4.217115879058838,4.221373,5.5367,1.5905435,0.8017492105988431,4.221372604370117
6,4.215599536895752,4.2241797,5.5399766,1.5924088,0.7983852019498351,4.224178791046143
7,4.2028021812438965,4.2379093,5.559489,1.5945745,0.7942490237324032,4.237910747528076
8,4.201792240142822,4.211908,5.52457,1.5864099,0.8003947750168292,4.211908340454102
9,4.194485187530518,4.1946106,5.503648,1.5763608,0.8023647653893068,4.1946120262146
0,4.185665130615234,4.201942,5.513107,1.5794362,0.7948901036853319,4.201940059661865
1,4.173547267913818,4.182203,5.4873157,1.5718039,0.7989635356676882,4.182202339172363
2,4.168121814727783,4.1941032,5.503075,1.575984,0.8060246815516133,4.1941046714782715
3,4.1594557762146,4.193302,5.5035086,1.5727141,0.8013750326535339,4.193302154541016
4,4.1586384773254395,4.173072,5.476646,1.5657492,0.7967704689712999,4.173071384429932
5,4.173101902008057,4.1727242,5.47559,1.5668176,0.796886661537238,4.172725200653076
6,4.1489481925964355,4.1498704,5.445881,1.5576766,0.7888897725407241,4.149869918823242
7,4.146491050720215,4.1616178,5.4603586,1.5639616,0.7953165827636046,4.161618232727051
8,4.135727882385254,4.146989,5.4421234,1.5565455,0.8073562969915021,4.146986961364746
9,4.12681245803833,4.12326,5.4117084,1.5461912,0.7995482252578571,4.123260498046875
0,4.123025417327881,4.133573,5.4248743,1.5507995,0.7975457695040565,4.133572101593018
1,4.116823196411133,4.1249323,5.414493,1.5456396,0.7970381184476898,4.124931812286377
2,4.119393825531006,4.155151,5.450414,1.5644523,0.7393304193166901,4.155150890350342
3,4.110989570617676,4.1321516,5.423716,1.5488509,0.7822434406178009,4.1321516036987305
4,4.115738391876221,4.1182933,5.405254,1.5442016,0.7830338383938821,4.118292808532715
5,4.099799156188965,4.108692,5.3928094,1.540288,0.7858710729668961,4.108691692352295
6,4.094033241271973,4.0885563,5.366557,1.5323837,0.7933688697820658,4.088557243347168
7,4.094083786010742,4.16913,5.4683456,1.5705247,0.7718078201720638,4.169130802154541
8,4.090336322784424,4.1411858,5.436267,1.5508521,0.7632380137570418,4.141185760498047
9,4.080812454223633,4.0919495,5.371297,1.533085,0.7980977382924846,4.091949462890625
0,4.075611114501953,4.104169,5.387304,1.537727,0.7684399514476671,4.1041669845581055
1,4.076967716217041,4.0839534,5.3604016,1.5308855,0.7790317863512347,4.083953380584717
2,4.068182945251465,4.0843635,5.360655,1.5316104,0.7841325573072702,4.0843634605407715
3,4.068260192871094,4.0743504,5.3481526,1.5265771,0.7913241967559296,4.074349403381348
4,4.072082996368408,4.0909047,5.3711033,1.5303361,0.8098566990720194,4.090904712677002
5,4.063368320465088,4.0996847,5.3838105,1.5312616,0.8110831147224792,4.09968376159668
6,4.055361747741699,4.0590973,5.328368,1.5203866,0.7898699698418091,4.059096813201904
7,4.056736946105957,4.0788727,5.3536553,1.5291356,0.8033727761613599,4.0788726806640625
8,4.051864147186279,4.066206,5.3386354,1.521176,0.7926001009469709,4.066206455230713
9,4.052620887756348,4.0506763,5.318126,1.5156081,0.8073070899566736,4.050676345825195
0,4.045888900756836,4.062476,5.3333817,1.5204957,0.7834671732357961,4.062474250793457
1,4.043455600738525,4.048729,5.315684,1.5146503,0.7862584126610227,4.048729419708252
2,4.042081356048584,4.0830083,5.3629766,1.5229003,0.45803967632431103,4.0830078125
3,4.0421247482299805,4.069292,5.341931,1.5238477,0.8017538035300225,4.069292068481445
4,4.03422212600708,4.054869,5.3238606,1.5167178,0.7998438632807273,4.054869651794434
5,4.029862403869629,4.039678,5.303826,1.5112134,0.7976326284085699,4.039677619934082
6,4.035198211669922,4.033208,5.295199,1.5090581,0.7798493489814304,4.033208847045898
7,4.041819095611572,4.0306644,5.292246,1.5073303,0.7797038304896138,4.03066349029541
8,4.023960113525391,4.031475,5.293441,1.5073768,0.7902312872087027,4.031476020812988
9,4.022815704345703,4.045561,5.312778,1.5109556,0.787971206475208,4.045557975769043
0,4.017776012420654,4.054658,5.3243675,1.5150709,0.7961858195328265,4.054657936096191
1,4.016783237457275,4.0602746,5.330397,1.51986,0.7915764561781002,4.060273170471191
2,4.0128703117370605,4.0273347,5.2888184,1.5041978,0.8009183629838024,4.027335166931152
3,4.013985633850098,4.0874677,5.3630815,1.5360705,0.7524342470928025,4.08746862411499
4,4.042118072509766,4.025196,5.2844815,1.506455,0.7974196241823807,4.025195598602295
5,3.9917831420898438,3.9868994,5.2349896,1.4905522,0.7728752032783457,3.9869000911712646
6,3.977280855178833,4.004097,5.2568736,1.4983777,0.7420882468441976,4.004098415374756
7,3.9829375743865967,3.9765491,5.2208257,1.4878311,0.7846338287746583,3.976548433303833
8,3.974898099899292,3.9764156,5.2213826,1.486315,0.7753839993564522,3.9764137268066406
9,3.9720449447631836,3.9827607,5.2299275,1.4882611,0.7883021790146613,3.9827613830566406
0,3.9657700061798096,3.9701962,5.212256,1.4859102,0.7970925033078268,3.970195770263672
1,3.965378761291504,4.005563,5.259569,1.4973831,0.7612410531472665,4.005562782287598
2,3.96897554397583,3.9739752,5.2176437,1.4864715,0.7799990603756135,3.973973274230957
3,3.9764363765716553,3.9762325,5.220477,1.4875779,0.7802731177195606,3.9762330055236816
4,3.9610018730163574,3.9851255,5.2310767,1.4930569,0.7984465327996186,3.985126256942749
5,3.978173017501831,3.991781,5.2416935,1.4917909,0.7797456100911448,3.9917819499969482
6,3.9539241790771484,3.9728818,5.217573,1.4833336,0.7913604033283452,3.9728825092315674
7,3.9526078701019287,3.9603484,5.2007294,1.4794205,0.7891440435509897,3.9603493213653564
8,3.953125476837158,3.975487,5.2208905,1.4845122,0.7979429083867365,3.9754862785339355
9,3.950005531311035,3.9564157,5.196423,1.4762349,0.7917413783334202,3.9564170837402344
0,3.9573073387145996,3.99365,5.2432375,1.4943091,0.7750357059903289,3.993650436401367
1,3.951343297958374,3.966675,5.209199,1.4814632,0.7859673901894259,3.9666740894317627
2,3.9434642791748047,3.9585924,5.1982493,1.4791131,0.7923361715758159,3.958592176437378
3,3.9434120655059814,3.9558997,5.1960154,1.4755018,0.7951192049296597,3.9558985233306885
4,3.946544885635376,3.958765,5.1971216,1.481887,0.776810660752031,3.958765745162964
5,3.9458954334259033,3.942979,5.1779003,1.4729718,0.7881727724218588,3.9429774284362793
6,3.947796583175659,3.9376771,5.1716466,1.4695737,0.7951428306884374,3.9376766681671143
7,3.9382548332214355,3.936071,5.1692705,1.4695065,0.7747743231471222,3.936070442199707
8,3.9333698749542236,4.025035,5.2880154,1.4989064,0.7507639428394713,4.0250349044799805
9,3.934119462966919,3.937782,5.1717033,1.4697751,0.7915372264040881,3.93778133392334
0,3.9266304969787598,3.9428568,5.178245,1.4719164,0.7953772714473368,3.942856788635254
1,3.931586265563965,3.9453688,5.1814604,1.4730216,0.7802475575409412,3.9453699588775635
2,3.929551839828491,3.938976,5.173475,1.4698142,0.796445567544867,3.9389753341674805
3,3.9233531951904297,3.975116,5.2199974,1.4851865,0.7727499599884197,3.975114107131958
4,3.9257445335388184,3.9926775,5.245208,1.4874488,0.7688280857038433,3.9926764965057373
5,3.923781156539917,3.9325004,5.163436,1.4704673,0.7982132412074615,3.9325003623962402
6,3.924175977706909,3.9338837,5.1669817,1.4675235,0.7903497249151605,3.9338836669921875
7,3.9186489582061768,3.9327056,5.1641397,1.4696728,0.7998911290137704,3.9327051639556885
8,3.9181535243988037,3.9311872,5.163011,1.4673748,0.7891641221597863,3.9311864376068115
9,3.919387102127075,3.9572883,5.1966023,1.4784949,0.7643812109573913,3.957287549972534
0,3.92313814163208,3.953703,5.19231,1.476324,0.794664048082943,3.953704595565796
1,3.9193131923675537,3.922436,5.1507373,1.4656695,0.7958748190694193,3.9224352836608887
2,3.9345178604125977,3.9221373,5.150349,1.4655497,0.7937545821408619,3.9221365451812744
3,3.9254775047302246,3.9241002,5.1537275,1.4646821,0.7932962211216262,3.924100399017334
4,3.916715383529663,3.9441888,5.180872,1.4706582,0.7846473941147334,3.9441888332366943
5,3.9086861610412598,3.940167,5.1757493,1.4688387,0.7981140468352096,3.9401681423187256
6,3.9056835174560547,3.904691,5.127902,1.4581059,0.7975362295503162,3.904690980911255
7,3.907013177871704,3.982865,5.2348695,1.4786879,0.7765214844353552,3.982865571975708
8,3.9091615676879883,3.9072063,5.131852,1.4577502,0.7928691825043057,3.9072062969207764
9,3.9079535007476807,3.9333625,5.1673403,1.4652432,0.7730834039162764,3.9333629608154297
0,3.908107042312622,3.9192703,5.1481347,1.4613777,0.797803570432923,3.9192700386047363
1,3.904672861099243,3.9235606,5.153094,1.4643275,0.8077239146874347,3.923560857772827
2,3.9037609100341797,3.972033,5.2139893,1.4879543,0.782299995646979,3.972032308578491
3,3.9090139865875244,3.8969529,5.1178846,1.454926,0.790348556001286,3.896951198577881
4,3.9010984897613525,3.9012983,5.1232257,1.4572796,0.8013136111495055,3.9012982845306396
5,3.9295802116394043,3.9283354,5.1597185,1.4654046,0.8027250764783941,3.928335189819336
6,3.914865732192993,3.921284,5.1493816,1.4649252,0.7928310265988832,3.9212827682495117
7,3.904249668121338,3.9351194,5.1694417,1.4663105,0.7785418309250304,3.935119152069092
8,3.90067720413208,3.9008272,5.1231275,1.4560618,0.7794269697044339,3.9008264541625977
9,3.9048843383789062,3.9450138,5.181983,1.4709102,0.80003162934298,3.945014238357544
0,3.9073073863983154,3.9086945,5.1342597,1.4574003,0.786082479903048,3.9086952209472656
1,3.9016780853271484,3.9351845,5.167677,1.4700341,0.794948229439441,3.9351861476898193
2,3.8972015380859375,3.930862,5.161802,1.468818,0.784557677160918,3.930861473083496
3,3.899319887161255,3.9334126,5.1674805,1.4651113,0.7955143267345158,3.933412551879883
4,3.8927059173583984,3.9548244,5.193403,1.4775014,0.7820911497342926,3.954824924468994
5,3.8951034545898438,3.9124532,5.138958,1.459281,0.8014845186617605,3.9124534130096436
6,3.8923423290252686,3.9020355,5.1244183,1.4571056,0.777309429783981,3.9020347595214844
7,3.8896617889404297,3.9374475,5.1744347,1.4633083,0.8088454843838375,3.9374492168426514
8,3.8911397457122803,3.8950644,5.115604,1.4538218,0.7888536012671675,3.89506459236145
9,3.890028476715088,3.8953779,5.1162887,1.453394,0.8032867554633295,3.895378589630127
0,3.888432741165161,3.8911963,5.110597,1.4522314,0.8031492168811302,3.8911960124969482
1,3.8882381916046143,4.010806,5.269154,1.4939424,0.7979246911634855,4.010807037353516
2,3.887017250061035,3.9222887,5.1531963,1.4603086,0.8103129397889897,3.9222893714904785
3,3.886566400527954,3.8916533,5.112141,1.4505141,0.7866731109051157,3.891653299331665
4,3.8981056213378906,4.0020194,5.2546926,1.4965062,0.699838279738421,4.002019882202148
5,3.8889455795288086,4.019688,5.284957,1.4889814,0.789645806178726,4.019688606262207
6,3.8892128467559814,3.8889532,5.1085925,1.449511,0.8022360122034381,3.8889529705047607
7,3.8832340240478516,3.8851943,5.1033516,1.4487176,0.7830152974908158,3.885193347930908
8,3.8811097145080566,3.8916914,5.1120687,1.4507744,0.7911789341654943,3.8916921615600586
9,3.8780744075775146,3.9320257,5.1673517,1.4612112,0.7959014284750077,3.9320263862609863
0,3.8779914379119873,3.8848033,5.102129,1.4499913,0.7759946565526327,3.884803056716919
1,3.8871231079101562,3.8783221,5.093755,1.4472946,0.7715454110900556,3.878322124481201
2,3.879667043685913,3.9076312,5.133272,1.4561851,0.7942244040571076,3.907630443572998
3,3.890733003616333,3.9156141,5.1443133,1.4580523,0.7622220417521586,3.915614128112793
4,3.880274772644043,3.8926075,5.1117992,1.4540597,0.7925606282151875,3.892606019973755
5,3.874915599822998,3.8831317,5.100058,1.4491159,0.7848832746342381,3.8831329345703125
6,3.8848512172698975,3.9198706,5.1514773,1.4564935,0.7872008372766005,3.919869899749756
7,3.885343074798584,3.8868577,5.1057725,1.4488653,0.7993573530949932,3.886857509613037
8,3.8751838207244873,3.8865767,5.1036644,1.4522393,0.7367766081944903,3.8865768909454346
9,3.8766136169433594,3.8893068,5.1087985,1.4501611,0.7682288520184515,3.88930606842041
0,3.893281936645508,3.88487,5.102028,1.4503925,0.7810551188878316,3.884870767593384
1,3.8852620124816895,3.8819778,5.098042,1.4496871,0.7765466497646115,3.8819780349731445
2,3.87888240814209,3.9068906,5.1306787,1.4591502,0.7597048780234054,3.906890869140625
3,3.8720762729644775,3.8747008,5.0887074,1.4465258,0.7883848519395957,3.8747010231018066
4,3.8742408752441406,3.8800464,5.0975895,1.4447982,0.7902171116038831,3.8800458908081055
5,3.8828561305999756,3.8741972,5.0881877,1.4460531,0.811006995154708,3.8741958141326904
6,3.8779613971710205,3.8784423,5.094513,1.4461386,0.7969526371641533,3.8784420490264893
7,3.86859393119812,3.8834276,5.1008143,1.4484928,0.7893604696580998,3.8834280967712402
8,3.867372512817383,3.9120035,5.1388583,1.4581296,0.792116342350226,3.9120044708251953
9,3.870903253555298,3.886408,5.10531,1.4484415,0.7938905158665641,3.8864078521728516
0,3.871549129486084,3.9417472,5.1734076,1.4782625,0.7379399179803198,3.9417474269866943
1,3.8836214542388916,3.9202783,5.1505146,1.4596419,0.7977581665105756,3.920279026031494
2,3.869568347930908,3.942779,5.175303,1.4775665,0.7935371246339963,3.9427788257598877
3,3.8648972511291504,3.9152167,5.1425276,1.4604306,0.8012764729660242,3.915215492248535
4,3.8641083240509033,3.8656516,5.077382,1.4420279,0.7770661066468019,3.8656504154205322
5,3.8706722259521484,3.9038038,5.1274505,1.4563472,0.7805298616679192,3.9038031101226807
6,3.863487482070923,3.9027486,5.126436,1.4552095,0.7741785431693619,3.9027493000030518
7,3.859055280685425,3.900864,5.121408,1.4596123,0.7884310569097976,3.900862455368042
8,3.8586766719818115,3.882879,5.1000237,1.4484283,0.7776612349887905,3.8828787803649902
9,3.859370470046997,3.8899717,5.1107635,1.4482261,0.8069175422718329,3.889971971511841
0,3.861652374267578,3.854706,5.0625405,1.4388775,0.798796022297807,3.854705810546875
1,3.8569324016571045,3.8867898,5.105394,1.4494203,0.7949569184144378,3.886789560317993
2,3.860696315765381,3.8550644,5.063549,1.4379346,0.7903905270893224,3.8550641536712646
3,3.8543269634246826,3.8593783,5.070144,1.437686,0.7750757013570928,3.859377861022949
4,3.853562831878662,3.8660345,5.0772033,1.4435352,0.777191898805329,3.866035223007202
5,3.8566555976867676,3.8984442,5.1170845,1.4610018,0.779802843200721,3.8984456062316895
6,3.8634331226348877,3.8901908,5.1077127,1.4549842,0.7690044829850211,3.890190839767456
7,3.852797746658325,3.854237,5.0613084,1.4399334,0.7726073690903605,3.854236364364624
8,3.87460994720459,3.8715541,5.0846324,1.4452357,0.761683122345148,3.8715531826019287
9,3.853970527648926,3.8750746,5.0897374,1.445587,0.7483712766794808,3.8750739097595215
0,3.852672815322876,3.8580925,5.0676045,1.4389074,0.7836204286395458,3.8580918312072754
1,3.875603675842285,3.884011,5.100216,1.4514384,0.7832167592626057,3.8840105533599854
2,3.86152720451355,3.8902588,5.1103487,1.4499155,0.8000714764587435,3.890256881713867
3,3.8538646697998047,3.8465476,5.052161,1.435158,0.7996413933098228,3.8465476036071777
4,3.8508055210113525,3.885923,5.1052465,1.4471132,0.7939888703280631,3.885922431945801
5,3.846515655517578,3.84999,5.0567527,1.4363023,0.7957642547153171,3.8499884605407715
6,3.8450748920440674,3.9041986,5.12945,1.4535313,0.7950300275076048,3.9041988849639893
7,3.849414348602295,3.8563952,5.066072,1.4368812,0.7783180322310354,3.856395959854126
8,3.852419137954712,3.855903,5.0640054,1.4395381,0.7904091750211959,3.8559017181396484
9,3.847975254058838,3.839731,5.0414224,1.4361883,0.7928580876358455,3.8397295475006104
0,3.8506345748901367,3.8563633,5.065398,1.4381319,0.7672494189499295,3.856363296508789
1,3.8834261894226074,3.8688211,5.0795355,1.4472319,0.7804880381187109,3.868821144104004
2,3.8725192546844482,3.8535805,5.0618787,1.4368228,0.7756817660287323,3.853579044342041
3,3.8458728790283203,3.8582544,5.067552,1.4394988,0.7913746531105564,3.858255386352539
4,3.8445546627044678,3.848743,5.0540113,1.4380463,0.7686068088449663,3.848742723464966
5,3.844266414642334,3.8691611,5.080989,1.4453437,0.7730155853480188,3.869158983230591
6,3.8411386013031006,3.8438833,5.0479164,1.4356565,0.7867264820305733,3.8438851833343506
7,3.85078501701355,3.8454375,5.05084,1.4344703,0.799103937521671,3.8454360961914062
8,3.838352918624878,3.8978941,5.115188,1.4631454,0.7708688256270549,3.8978946208953857
9,3.839552164077759,3.8689435,5.0813255,1.4440175,0.7983447892696212,3.8689420223236084
0,3.8364696502685547,3.8822846,5.098018,1.4506551,0.7781098008486943,3.8822848796844482
1,3.844196081161499,3.8550284,5.0618725,1.4411783,0.7905543990423933,3.855027675628662
